11.076519415072735, 8.727291982845806
11.112494184082552, 8.813668158239201
11.144081786139953, 8.88216917897996
11.196727789568953, 9.034247643173103
11.233579991969254, 9.112740309114068
11.267799894198104, 9.183366409395234
11.328342798141456, 9.33888014555839
11.376250661261848, 9.431884896601549
11.404679503113508, 9.483942239880083
11.47048700739976, 9.62592788803379
11.51786841048586, 9.705163757911242
11.554720612886161, 9.763561222434332
11.640416607356702, 9.904809293326773
11.691600221801565, 9.978535974052598
11.731084724373316, 10.025169008078327
11.820582930202617, 10.142968614588199
11.881418311942797, 10.207270445649765
11.92587493706062, 10.250996969423431
12.025902343575723, 10.35314637478937
12.083812947347623, 10.403377813235522
12.141723551119524, 10.448545194292034
12.247015557977527, 10.535384466891674
12.304926161749428, 10.57690928035213
12.356256015092704, 10.612312552461837
12.469181692447911, 10.693164149610226
12.595649091796247, 10.745218735726803
12.726094189181438, 10.82969287792138
12.78400479295334, 10.86188916461145
12.83928309655379, 10.88966229659482
12.968265804954843, 10.9532224676533
13.026176408726744, 10.977644982034713
13.084087012498646, 11.003933201770204
13.22096662141405, 11.062167973586476
13.278877225185951, 11.085035733506158
13.3341555287864, 11.106589847642603
13.473667437873255, 11.15960829650284
13.531578041645156, 11.179677498391406
13.586856345245607, 11.199676858066121
13.731632854675361, 11.249290151181313
13.789543458447262, 11.268737451285187
13.845348222082002, 11.286965921280604
13.879041664276563, 11.29698320079934
13.989598271477465, 11.331509184443476
14.047508875249367, 11.349090779193272
14.10249470105299, 11.36528186771555
14.13700708107867, 11.372983216214578
14.242299087936672, 11.407493895787951
14.300209691708574, 11.422587883398977
14.358120295480475, 11.438614723687042
14.392340197709325, 11.44726534968653
14.500264504738777, 11.477896795140957
14.558175108510678, 11.491746979182597
14.61608571228258, 11.506840966793623
14.65293791468288, 11.513581714325694
12.53020134228188, 10.725820716924199
